sku,store,date,sales
2222,1417,3/10/2019,15
2222,1417,3/17/2019,3
2222,1417,3/24/2019,2
2222,1417,3/31/2019,3
2222,1417,4/7/2019,5
2222,1417,4/14/2019,1
2222,1417,4/21/2019,2
2222,1417,4/28/2019,10
2222,1417,5/5/2019,8
2222,1417,5/12/2019,5
2222,1417,5/19/2019,6
2222,1417,5/26/2019,10
2222,1417,6/2/2019,2
2222,1417,6/9/2019,0
2222,1417,6/16/2019,17
2222,1417,6/23/2019,2
2222,1417,6/30/2019,5
2222,1417,7/7/2019,16
2222,1417,7/14/2019,3
2222,1417,7/21/2019,30
2222,1417,7/28/2019,1
2222,1417,8/4/2019,5
2222,1417,8/11/2019,6
2222,1417,8/18/2019,5
2222,1417,8/25/2019,1
2222,1417,9/1/2019,1
2222,1417,9/8/2019,20
2222,1417,9/15/2019,4
2222,1417,9/22/2019,3
2222,1417,9/29/2019,10
2222,1417,10/6/2019,3
2222,1417,10/13/2019,4
2222,1417,10/20/2019,7
2222,1417,10/27/2019,7
2222,1417,11/3/2019,4
2222,1417,11/10/2019,5
2222,1417,11/17/2019,6
2222,1417,11/24/2019,9
2222,1417,12/1/2019,18
2222,1417,12/8/2019,12
2222,1417,12/15/2019,7
2222,1417,12/22/2019,23
2222,1417,12/29/2019,22
2222,1418,1/6/2019,1
2222,1418,1/13/2019,6
2222,1418,1/20/2019,6
2222,1418,1/27/2019,5
2222,1418,2/3/2019,6
2222,1418,2/10/2019,6
2222,1418,2/17/2019,2
2222,1418,2/24/2019,15
2222,1418,3/3/2019,1
2222,1418,3/10/2019,6
2222,1418,3/17/2019,2
2222,1418,3/24/2019,2
2222,1418,3/31/2019,9
2222,1418,4/7/2019,7
2222,1418,4/14/2019,2
2222,1418,4/21/2019,15
2222,1418,4/28/2019,9
2222,1418,5/5/2019,3
2222,1418,5/12/2019,3
2222,1418,5/19/2019,3
2222,1418,5/26/2019,4
2222,1418,6/2/2019,3
2222,1418,6/9/2019,7
2222,1418,6/16/2019,4
2222,1418,6/23/2019,6
2222,1418,6/30/2019,7
2222,1418,7/7/2019,14
2222,1418,7/14/2019,2
2222,1418,7/21/2019,19
2222,1418,7/28/2019,3
2222,1418,8/4/2019,1
2222,1418,8/11/2019,2
2222,1418,8/18/2019,6
2222,1418,8/25/2019,5
2222,1418,9/1/2019,7
2222,1418,9/8/2019,9
2222,1418,9/15/2019,13
2222,1418,9/22/2019,7
2222,1418,9/29/2019,3
2222,1418,10/6/2019,8
2222,1418,10/13/2019,3
2222,1418,10/20/2019,9
2222,1418,10/27/2019,1
2222,1418,11/3/2019,5
2222,1418,11/10/2019,5
2222,1418,11/17/2019,4
2222,1418,11/24/2019,5
2222,1418,12/1/2019,4
2222,1418,12/8/2019,3
2222,1418,12/15/2019,4
2222,1418,12/22/2019,7
2222,1418,12/29/2019,5
2222,1419,1/6/2019,5
2222,1419,1/13/2019,18
2222,1419,1/20/2019,7
2222,1419,1/27/2019,6
2222,1419,2/3/2019,7
2222,1419,2/10/2019,7
2222,1419,2/17/2019,5
2222,1419,2/24/2019,5
2222,1419,3/3/2019,3
2222,1419,3/10/2019,4
2222,1419,3/17/2019,13
2222,1419,3/24/2019,2
2222,1419,3/31/2019,3
2222,1419,4/7/2019,16
2222,1419,4/14/2019,3
2222,1419,4/21/2019,4
2222,1419,4/28/2019,5
2222,1419,5/5/2019,7
2222,1419,5/12/2019,1
2222,1419,5/19/2019,6
2222,1419,5/26/2019,2
2222,1419,6/2/2019,11
2222,1419,6/9/2019,1
2222,1419,6/16/2019,6
2222,1419,6/23/2019,3
2222,1419,6/30/2019,24
2222,1419,7/7/2019,6
2222,1419,7/14/2019,8
2222,1419,7/21/2019,7
2222,1419,7/28/2019,13
2222,1419,8/4/2019,6
2222,1419,8/11/2019,1
2222,1419,8/18/2019,7
2222,1419,8/25/2019,4
2222,1419,9/1/2019,6
2222,1419,9/8/2019,1
2222,1419,9/15/2019,1
2222,1419,9/22/2019,2
2222,1419,9/29/2019,4
2222,1419,10/6/2019,4
2222,1419,10/13/2019,17
2222,1419,10/20/2019,10
2222,1419,10/27/2019,7
2222,1419,11/3/2019,8
2222,1419,11/10/2019,3
2222,1419,11/17/2019,10
2222,1419,11/24/2019,7
2222,1419,12/1/2019,11
2222,1419,12/8/2019,3
2222,1419,12/15/2019,23
2222,1419,12/22/2019,12
2222,1419,12/29/2019,2
2222,1420,1/6/2019,6
2222,1420,1/13/2019,5
2222,1420,1/20/2019,2
2222,1420,1/27/2019,9
2222,1420,2/3/2019,5
2222,1420,2/10/2019,10
2222,1420,2/17/2019,14
2222,1420,2/24/2019,13
2222,1420,3/3/2019,3
2222,1420,3/10/2019,8
2222,1420,3/17/2019,5
2222,1420,3/24/2019,1
2222,1420,3/31/2019,19
2222,1420,4/7/2019,6
2222,1420,4/14/2019,1
2222,1420,4/21/2019,12
2222,1420,4/28/2019,8
2222,1420,5/5/2019,6
2222,1420,5/12/2019,4
2222,1420,5/19/2019,3
2222,1420,5/26/2019,9
2222,1420,6/2/2019,6
2222,1420,6/9/2019,1
2222,1420,6/16/2019,1
2222,1420,6/23/2019,1
2222,1420,6/30/2019,4
2222,1420,7/7/2019,4
2222,1420,7/14/2019,9
2222,1420,7/21/2019,6
2222,1420,7/28/2019,7
2222,1420,8/4/2019,5
2222,1420,8/11/2019,13
2222,1420,8/18/2019,13
2222,1420,8/25/2019,1
2222,1420,9/1/2019,6
2222,1420,9/8/2019,11
2222,1420,9/15/2019,25
2222,1420,9/22/2019,9
2222,1420,9/29/2019,13
2222,1420,10/6/2019,4
2222,1420,10/13/2019,10
2222,1420,10/20/2019,11
2222,1420,10/27/2019,11
2222,1420,11/3/2019,2
2222,1420,11/10/2019,23
2222,1420,11/17/2019,3
2222,1420,11/24/2019,10
2222,1420,12/1/2019,6
2222,1420,12/8/2019,6
2222,1420,12/15/2019,7
2222,1420,12/22/2019,5
2222,1420,12/29/2019,10
2222,1421,1/6/2019,3
2222,1421,1/13/2019,8
2222,1421,1/20/2019,3
2222,1421,1/27/2019,1
2222,1421,2/3/2019,12
2222,1421,2/10/2019,1
2222,1421,2/17/2019,5
2222,1421,2/24/2019,5
2222,1421,3/3/2019,8
2222,1421,3/10/2019,3
2222,1421,3/17/2019,4
2222,1421,3/24/2019,4
2222,1421,3/31/2019,1
2222,1421,4/7/2019,9
2222,1421,4/14/2019,8
2222,1421,4/21/2019,8
2222,1421,4/28/2019,2
2222,1421,5/5/2019,10
2222,1421,5/12/2019,1
2222,1421,5/19/2019,2
2222,1421,5/26/2019,2
2222,1421,6/2/2019,2
2222,1421,6/9/2019,4
2222,1421,6/16/2019,12
2222,1421,6/23/2019,4
2222,1421,6/30/2019,7
2222,1421,7/7/2019,0
2222,1421,7/14/2019,4
2222,1421,7/21/2019,33
2222,1421,7/28/2019,8
2222,1421,8/4/2019,8
2222,1421,8/11/2019,4
2222,1421,8/18/2019,9
2222,1421,8/25/2019,11
2222,1421,9/1/2019,1
2222,1421,9/8/2019,3
2222,1421,9/15/2019,1
2222,1421,9/22/2019,5
2222,1421,9/29/2019,1
2222,1421,10/6/2019,20
2222,1421,10/13/2019,1
2222,1421,10/20/2019,5
2222,1421,10/27/2019,6
2222,1421,11/3/2019,6
2222,1421,11/10/2019,7
2222,1421,11/17/2019,7
2222,1421,11/24/2019,9
2222,1421,12/1/2019,9
2222,1421,12/8/2019,10
2222,1421,12/15/2019,6
2222,1421,12/22/2019,2
2222,1421,12/29/2019,21
2222,1422,1/6/2019,5
2222,1422,1/13/2019,10
2222,1422,1/20/2019,1
2222,1422,1/27/2019,2
2222,1422,2/3/2019,21
2222,1422,2/10/2019,4
2222,1422,2/17/2019,2
2222,1422,2/24/2019,4
2222,1422,3/3/2019,6
2222,1422,3/10/2019,8
2222,1422,3/17/2019,5
2222,1422,3/24/2019,9
2222,1422,3/31/2019,4
2222,1422,4/7/2019,33
2222,1422,4/14/2019,8
2222,1422,4/21/2019,7
2222,1422,4/28/2019,8
2222,1422,5/5/2019,10
2222,1422,5/12/2019,15
2222,1422,5/19/2019,5
2222,1422,5/26/2019,5
2222,1422,6/2/2019,19
2222,1422,6/9/2019,1
2222,1422,6/16/2019,1
2222,1422,6/23/2019,11
2222,1422,6/30/2019,4
2222,1422,7/7/2019,7
2222,1422,7/14/2019,8
2222,1422,7/21/2019,3
2222,1422,7/28/2019,1
2222,1422,8/4/2019,6
2222,1422,8/11/2019,11
2222,1422,8/18/2019,19
2222,1422,8/25/2019,4
2222,1422,9/1/2019,6
2222,1422,9/8/2019,2
2222,1422,9/15/2019,8
2222,1422,9/22/2019,11
2222,1422,9/29/2019,13
2222,1422,10/6/2019,11
2222,1422,10/13/2019,8
2222,1422,10/20/2019,1
2222,1422,10/27/2019,2
2222,1422,11/3/2019,11
2222,1422,11/10/2019,3
2222,1422,11/17/2019,9
2222,1422,11/24/2019,1
2222,1422,12/1/2019,3
2222,1422,12/8/2019,5
2222,1422,12/15/2019,6
2222,1422,12/22/2019,0
2222,1422,12/29/2019,15
2222,1423,1/6/2019,3
2222,1423,1/13/2019,7
2222,1423,1/20/2019,11
2222,1423,1/27/2019,4
2222,1423,2/3/2019,3
2222,1423,2/10/2019,6
2222,1423,2/17/2019,10
2222,1423,2/24/2019,15
2222,1423,3/3/2019,2
2222,1423,3/10/2019,5
2222,1423,3/17/2019,20
2222,1423,3/24/2019,20
2222,1423,3/31/2019,1
2222,1423,4/7/2019,11
2222,1423,4/14/2019,8
2222,1423,4/21/2019,3
2222,1423,4/28/2019,8
2222,1423,5/5/2019,2
2222,1423,5/12/2019,10
2222,1423,5/19/2019,5
2222,1423,5/26/2019,8
2222,1423,6/2/2019,10
2222,1423,6/9/2019,13
2222,1423,6/16/2019,6
2222,1423,6/23/2019,1
2222,1423,6/30/2019,6
2222,1423,7/7/2019,5
2222,1423,7/14/2019,7
2222,1423,7/21/2019,10
2222,1423,7/28/2019,4
2222,1423,8/4/2019,7
2222,1423,8/11/2019,4
2222,1423,8/18/2019,5
2222,1423,8/25/2019,2
2222,1423,9/1/2019,20
2222,1423,9/8/2019,12
2222,1423,9/15/2019,2
2222,1423,9/22/2019,6
2222,1423,9/29/2019,16
2222,1423,10/6/2019,11
2222,1423,10/13/2019,3
2222,1423,10/20/2019,8
2222,1423,10/27/2019,4
2222,1423,11/3/2019,1
2222,1423,11/10/2019,10
2222,1423,11/17/2019,10
2222,1423,11/24/2019,3
2222,1423,12/1/2019,13
2222,1423,12/8/2019,20
2222,1423,12/15/2019,5
2222,1423,12/22/2019,5
2222,1423,12/29/2019,7
2222,1424,1/6/2019,6
2222,1424,1/13/2019,6
2222,1424,1/20/2019,2
2222,1424,1/27/2019,6
2222,1424,2/3/2019,9
2222,1424,2/10/2019,1
2222,1424,2/17/2019,21
2222,1424,2/24/2019,2
2222,1424,3/3/2019,17
2222,1424,3/10/2019,5
2222,1424,3/17/2019,4
2222,1424,3/24/2019,6
2222,1424,3/31/2019,8
2222,1424,4/7/2019,19
2222,1424,4/14/2019,7
2222,1424,4/21/2019,4
2222,1424,4/28/2019,3
2222,1424,5/5/2019,10
2222,1424,5/12/2019,3
2222,1424,5/19/2019,3
2222,1424,5/26/2019,6
2222,1424,6/2/2019,2
2222,1424,6/9/2019,4
2222,1424,6/16/2019,6
2222,1424,6/23/2019,1
2222,1424,6/30/2019,2
2222,1424,7/7/2019,3
2222,1424,7/14/2019,7
2222,1424,7/21/2019,15
2222,1424,7/28/2019,4
2222,1424,8/4/2019,8
2222,1424,8/11/2019,2
2222,1424,8/18/2019,3
2222,1424,8/25/2019,6
2222,1424,9/1/2019,10
2222,1424,9/8/2019,1
2222,1424,9/15/2019,7
2222,1424,9/22/2019,5
2222,1424,9/29/2019,6
2222,1424,10/6/2019,6
2222,1424,10/13/2019,12
2222,1424,10/20/2019,16
2222,1424,10/27/2019,3
2222,1424,11/3/2019,2
2222,1424,11/10/2019,6
2222,1424,11/17/2019,6
2222,1424,11/24/2019,4
2222,1424,12/1/2019,3
2222,1424,12/8/2019,7
2222,1424,12/15/2019,10
2222,1424,12/22/2019,5
2222,1424,12/29/2019,2
2222,1425,1/6/2019,5
2222,1425,1/13/2019,14
2222,1425,1/20/2019,7
2222,1425,1/27/2019,17
2222,1425,2/3/2019,10
2222,1425,2/10/2019,1
2222,1425,2/17/2019,3
2222,1425,2/24/2019,3
2222,1425,3/3/2019,8
2222,1425,3/10/2019,4
2222,1425,3/17/2019,4
2222,1425,3/24/2019,6
2222,1425,3/31/2019,12
2222,1425,4/7/2019,21
2222,1425,4/14/2019,2
2222,1425,4/21/2019,4
2222,1425,4/28/2019,8
2222,1425,5/5/2019,11
2222,1425,5/12/2019,5
2222,1425,5/19/2019,10
2222,1425,5/26/2019,10
2222,1425,6/2/2019,4
2222,1425,6/9/2019,3
2222,1425,6/16/2019,16
2222,1425,6/23/2019,6
2222,1425,6/30/2019,5
2222,1425,7/7/2019,7
2222,1425,7/14/2019,6
2222,1425,7/21/2019,8
2222,1425,7/28/2019,10
2222,1425,8/4/2019,3
2222,1425,8/11/2019,5
2222,1425,8/18/2019,0
2222,1425,8/25/2019,17
2222,1425,9/1/2019,4
2222,1425,9/8/2019,2
2222,1425,9/15/2019,18
2222,1425,9/22/2019,7
2222,1425,9/29/2019,6
2222,1425,10/6/2019,4
2222,1425,10/13/2019,7
2222,1425,10/20/2019,1
2222,1425,10/27/2019,17
2222,1425,11/3/2019,7
2222,1425,11/10/2019,9
2222,1425,11/17/2019,12
2222,1425,11/24/2019,7
2222,1425,12/1/2019,16
2222,1425,12/8/2019,9
2222,1425,12/15/2019,5
2222,1425,12/22/2019,5
2222,1425,12/29/2019,30
2222,1426,1/6/2019,6
2222,1426,1/13/2019,3
2222,1426,1/20/2019,9
2222,1426,1/27/2019,2
2222,1426,2/3/2019,14
2222,1426,2/10/2019,8
2222,1426,2/17/2019,10
2222,1426,2/24/2019,4
2222,1426,3/3/2019,6
2222,1426,3/10/2019,7
2222,1426,3/17/2019,3
2222,1426,3/24/2019,5
2222,1426,3/31/2019,2
2222,1426,4/7/2019,11
2222,1426,4/14/2019,11
2222,1426,4/21/2019,23
2222,1426,4/28/2019,6
2222,1426,5/5/2019,3
2222,1426,5/12/2019,7
2222,1426,5/19/2019,19
2222,1426,5/26/2019,6
2222,1426,6/2/2019,9
2222,1426,6/9/2019,5
2222,1426,6/16/2019,1
2222,1426,6/23/2019,0
2222,1426,6/30/2019,5
2222,1426,7/7/2019,8
2222,1426,7/14/2019,6
2222,1426,7/21/2019,2
2222,1426,7/28/2019,6
2222,1426,8/4/2019,1
2222,1426,8/11/2019,2
2222,1426,8/18/2019,1
2222,1426,8/25/2019,3
2222,1426,9/1/2019,6
2222,1426,9/8/2019,8
2222,1426,9/15/2019,3
2222,1426,9/22/2019,1
2222,1426,9/29/2019,4
2222,1426,10/6/2019,32
2222,1426,10/13/2019,3
2222,1426,10/20/2019,6
2222,1426,10/27/2019,3
2222,1426,11/3/2019,6
2222,1426,11/10/2019,11
2222,1426,11/17/2019,9
2222,1426,11/24/2019,10
2222,1426,12/1/2019,5
2222,1426,12/8/2019,7
2222,1426,12/15/2019,19
2222,1426,12/22/2019,7
2222,1426,12/29/2019,18
2222,1427,1/6/2019,5
2222,1427,1/13/2019,3
2222,1427,1/20/2019,1
2222,1427,1/27/2019,21
2222,1427,2/3/2019,4
2222,1427,2/10/2019,15
2222,1427,2/17/2019,8
2222,1427,2/24/2019,1
2222,1427,3/3/2019,8
2222,1427,3/10/2019,4
2222,1427,3/17/2019,3
2222,1427,3/24/2019,9
2222,1427,3/31/2019,3
2222,1427,4/7/2019,1
2222,1427,4/14/2019,1
2222,1427,4/21/2019,12
2222,1427,4/28/2019,4
2222,1427,5/5/2019,6
2222,1427,5/12/2019,13
2222,1427,5/19/2019,12
2222,1427,5/26/2019,27
2222,1427,6/2/2019,6
2222,1427,6/9/2019,7
2222,1427,6/16/2019,3
2222,1427,6/23/2019,8
2222,1427,6/30/2019,6
2222,1427,7/7/2019,3
2222,1427,7/14/2019,8
2222,1427,7/21/2019,6
2222,1427,7/28/2019,9
2222,1427,8/4/2019,1
2222,1427,8/11/2019,5
2222,1427,8/18/2019,3
2222,1427,8/25/2019,4
2222,1427,9/1/2019,16
2222,1427,9/8/2019,9
2222,1427,9/15/2019,4
2222,1427,9/22/2019,7
2222,1427,9/29/2019,8
2222,1427,10/6/2019,27
2222,1427,10/13/2019,3
2222,1427,10/20/2019,1
2222,1427,10/27/2019,4
2222,1427,11/3/2019,14
2222,1427,11/10/2019,6
2222,1427,11/17/2019,24
2222,1427,11/24/2019,3
2222,1427,12/1/2019,5
2222,1427,12/8/2019,13
2222,1427,12/15/2019,13
2222,1427,12/22/2019,29
2222,1427,12/29/2019,13
2222,1428,1/6/2019,5
2222,1428,1/13/2019,24
2222,1428,1/20/2019,13
2222,1428,1/27/2019,8
2222,1428,2/3/2019,11
2222,1428,2/10/2019,23
2222,1428,2/17/2019,2
2222,1428,2/24/2019,4
2222,1428,3/3/2019,3
2222,1428,3/10/2019,3
2222,1428,3/17/2019,2
2222,1428,3/24/2019,6
2222,1428,3/31/2019,2
2222,1428,4/7/2019,11
2222,1428,4/14/2019,3
2222,1428,4/21/2019,16
2222,1428,4/28/2019,6
2222,1428,5/5/2019,8
2222,1428,5/12/2019,5
2222,1428,5/19/2019,4
2222,1428,5/26/2019,4
2222,1428,6/2/2019,6
2222,1428,6/9/2019,12
2222,1428,6/16/2019,10
2222,1428,6/23/2019,4
2222,1428,6/30/2019,5
2222,1428,7/7/2019,6
2222,1428,7/14/2019,15
2222,1428,7/21/2019,3
2222,1428,7/28/2019,22
2222,1428,8/4/2019,6
2222,1428,8/11/2019,1
2222,1428,8/18/2019,6
2222,1428,8/25/2019,19
2222,1428,9/1/2019,4
2222,1428,9/8/2019,4
2222,1428,9/15/2019,6
2222,1428,9/22/2019,1
2222,1428,9/29/2019,7
2222,1428,10/6/2019,5
2222,1428,10/13/2019,6
2222,1428,10/20/2019,11
2222,1428,10/27/2019,4
2222,1428,11/3/2019,9
2222,1428,11/10/2019,18
2222,1428,11/17/2019,5
2222,1428,11/24/2019,28
2222,1428,12/1/2019,5
2222,1428,12/8/2019,13
2222,1428,12/15/2019,4
2222,1428,12/22/2019,2
2222,1428,12/29/2019,9
2222,1429,1/6/2019,8
2222,1429,1/13/2019,7
2222,1429,1/20/2019,6
2222,1429,1/27/2019,11
2222,1429,2/3/2019,14
2222,1429,2/10/2019,26
2222,1429,2/17/2019,6
2222,1429,2/24/2019,1
2222,1429,3/3/2019,3
2222,1429,3/10/2019,3
2222,1429,3/17/2019,5
2222,1429,3/24/2019,3
2222,1429,3/31/2019,3
2222,1429,4/7/2019,7
2222,1429,4/14/2019,2
2222,1429,4/21/2019,7
2222,1429,4/28/2019,3
2222,1429,5/5/2019,1
2222,1429,5/12/2019,18
2222,1429,5/19/2019,6
2222,1429,5/26/2019,2
2222,1429,6/2/2019,4
2222,1429,6/9/2019,11
2222,1429,6/16/2019,8
2222,1429,6/23/2019,6
2222,1429,6/30/2019,5
2222,1429,7/7/2019,9
2222,1429,7/14/2019,2
2222,1429,7/21/2019,23
2222,1429,7/28/2019,5
2222,1429,8/4/2019,3
2222,1429,8/11/2019,5
2222,1429,8/18/2019,1
2222,1429,8/25/2019,8
2222,1429,9/1/2019,5
2222,1429,9/8/2019,11
2222,1429,9/15/2019,2
2222,1429,9/22/2019,3
2222,1429,9/29/2019,7
2222,1429,10/6/2019,3
2222,1429,10/13/2019,7
2222,1429,10/20/2019,25
2222,1429,10/27/2019,11
2222,1429,11/3/2019,15
2222,1429,11/10/2019,1
2222,1429,11/17/2019,7
2222,1429,11/24/2019,14
2222,1429,12/1/2019,10
2222,1429,12/8/2019,14
2222,1429,12/15/2019,9
2222,1429,12/22/2019,1
2222,1429,12/29/2019,24
2222,1430,1/6/2019,19
2222,1430,1/13/2019,7
2222,1430,1/20/2019,5
2222,1430,1/27/2019,7
2222,1430,2/3/2019,1
2222,1430,2/10/2019,4
2222,1430,2/17/2019,2
2222,1430,2/24/2019,7
2222,1430,3/3/2019,7
2222,1430,3/10/2019,3
2222,1430,3/17/2019,8
2222,1430,3/24/2019,11
2222,1430,3/31/2019,6
2222,1430,4/7/2019,13
2222,1430,4/14/2019,5
2222,1430,4/21/2019,29
2222,1430,4/28/2019,3
2222,1430,5/5/2019,13
2222,1430,5/12/2019,15
2222,1430,5/19/2019,16
2222,1430,5/26/2019,3
2222,1430,6/2/2019,3
2222,1430,6/9/2019,16
2222,1430,6/16/2019,5
2222,1430,6/23/2019,5
2222,1430,6/30/2019,27
2222,1430,7/7/2019,9
2222,1430,7/14/2019,4
2222,1430,7/21/2019,2
2222,1430,7/28/2019,6
2222,1430,8/4/2019,19
2222,1430,8/11/2019,3
2222,1430,8/18/2019,7
2222,1430,8/25/2019,1
2222,1430,9/1/2019,3
2222,1430,9/8/2019,9
2222,1430,9/15/2019,3
2222,1430,9/22/2019,8
2222,1430,9/29/2019,14
2222,1430,10/6/2019,17
2222,1430,10/13/2019,3
2222,1430,10/20/2019,3
2222,1430,10/27/2019,19
2222,1430,11/3/2019,6
2222,1430,11/10/2019,10
2222,1430,11/17/2019,3
2222,1430,11/24/2019,2
2222,1430,12/1/2019,4
2222,1430,12/8/2019,3
2222,1430,12/15/2019,1
2222,1430,12/22/2019,2
2222,1430,12/29/2019,7
2222,1431,1/6/2019,4
2222,1431,1/13/2019,5
2222,1431,1/20/2019,9
2222,1431,1/27/2019,5
2222,1431,2/3/2019,5
2222,1431,2/10/2019,4
2222,1431,2/17/2019,3
2222,1431,2/24/2019,19
2222,1431,3/3/2019,21
2222,1431,3/10/2019,1
2222,1431,3/17/2019,5
2222,1431,3/24/2019,8
2222,1431,3/31/2019,10
2222,1431,4/7/2019,3
2222,1431,4/14/2019,3
2222,1431,4/21/2019,13
2222,1431,4/28/2019,9
2222,1431,5/5/2019,6
2222,1431,5/12/2019,2
2222,1431,5/19/2019,1
2222,1431,5/26/2019,2
2222,1431,6/2/2019,6
2222,1431,6/9/2019,7
2222,1431,6/16/2019,18
2222,1431,6/23/2019,1
2222,1431,6/30/2019,4
2222,1431,7/7/2019,27
2222,1431,7/14/2019,1
2222,1431,7/21/2019,1
2222,1431,7/28/2019,7
2222,1431,8/4/2019,6
2222,1431,8/11/2019,6
2222,1431,8/18/2019,6
2222,1431,8/25/2019,3
2222,1431,9/1/2019,3
2222,1431,9/8/2019,9
2222,1431,9/15/2019,8
2222,1431,9/22/2019,8
2222,1431,9/29/2019,1
2222,1431,10/6/2019,17
2222,1431,10/13/2019,4
2222,1431,10/20/2019,0
2222,1431,10/27/2019,6
2222,1431,11/3/2019,11
2222,1431,11/10/2019,7
2222,1431,11/17/2019,9
2222,1431,11/24/2019,16
2222,1431,12/1/2019,4
2222,1431,12/8/2019,5
2222,1431,12/15/2019,1
2222,1431,12/22/2019,1
2222,1431,12/29/2019,5
2222,1432,1/6/2019,10
2222,1432,1/13/2019,10
2222,1432,1/20/2019,2
2222,1432,1/27/2019,4
2222,1432,2/3/2019,7
2222,1432,2/10/2019,1
2222,1432,2/17/2019,8
2222,1432,2/24/2019,15
2222,1432,3/3/2019,2
2222,1432,3/10/2019,1
2222,1432,3/17/2019,7
2222,1432,3/24/2019,6
2222,1432,3/31/2019,5
2222,1432,4/7/2019,3
2222,1432,4/14/2019,15
2222,1432,4/21/2019,4
2222,1432,4/28/2019,7
2222,1432,5/5/2019,2
2222,1432,5/12/2019,1
2222,1432,5/19/2019,6
2222,1432,5/26/2019,4
2222,1432,6/2/2019,1
2222,1432,6/9/2019,3
2222,1432,6/16/2019,11
2222,1432,6/23/2019,7
2222,1432,6/30/2019,2
2222,1432,7/7/2019,1
2222,1432,7/14/2019,8
2222,1432,7/21/2019,3
2222,1432,7/28/2019,2
2222,1432,8/4/2019,5
2222,1432,8/11/2019,0
2222,1432,8/18/2019,1
2222,1432,8/25/2019,9
2222,1432,9/1/2019,8
2222,1432,9/8/2019,3
2222,1432,9/15/2019,2
2222,1432,9/22/2019,7
2222,1432,9/29/2019,2
2222,1432,10/6/2019,2
2222,1432,10/13/2019,9
2222,1432,10/20/2019,18
2222,1432,10/27/2019,4
2222,1432,11/3/2019,7
2222,1432,11/10/2019,4
2222,1432,11/17/2019,7
2222,1432,11/24/2019,5
2222,1432,12/1/2019,3
2222,1432,12/8/2019,8
2222,1432,12/15/2019,14
2222,1432,12/22/2019,5
2222,1432,12/29/2019,5
2222,1433,1/6/2019,1
2222,1433,1/13/2019,7
2222,1433,1/20/2019,2
2222,1433,1/27/2019,9
2222,1433,2/3/2019,4
2222,1433,2/10/2019,11
2222,1433,2/17/2019,6
2222,1433,2/24/2019,5
2222,1433,3/3/2019,8
2222,1433,3/10/2019,16
2222,1433,3/17/2019,9
2222,1433,3/24/2019,4
2222,1433,3/31/2019,5
2222,1433,4/7/2019,20
2222,1433,4/14/2019,11
2222,1433,4/21/2019,5
2222,1433,4/28/2019,4
2222,1433,5/5/2019,9
2222,1433,5/12/2019,1
2222,1433,5/19/2019,3
2222,1433,5/26/2019,2
2222,1433,6/2/2019,5
2222,1433,6/9/2019,11
2222,1433,6/16/2019,7
2222,1433,6/23/2019,10
2222,1433,6/30/2019,8
2222,1433,7/7/2019,7
2222,1433,7/14/2019,2
2222,1433,7/21/2019,8
2222,1433,7/28/2019,12
2222,1433,8/4/2019,10
2222,1433,8/11/2019,8
2222,1433,8/18/2019,7
2222,1433,8/25/2019,1
2222,1433,9/1/2019,2
2222,1433,9/8/2019,13
2222,1433,9/15/2019,6
2222,1433,9/22/2019,8
2222,1433,9/29/2019,6
2222,1433,10/6/2019,24
2222,1433,10/13/2019,3
2222,1433,10/20/2019,4
2222,1433,10/27/2019,1
2222,1433,11/3/2019,10
2222,1433,11/10/2019,6
2222,1433,11/17/2019,7
2222,1433,11/24/2019,7
2222,1433,12/1/2019,4
2222,1433,12/8/2019,4
2222,1433,12/15/2019,2
2222,1433,12/22/2019,16
2222,1433,12/29/2019,18
2222,1434,1/6/2019,1
2222,1434,1/13/2019,6
2222,1434,1/20/2019,7
2222,1434,1/27/2019,16
2222,1434,2/3/2019,4
2222,1434,2/10/2019,2
2222,1434,2/17/2019,7
2222,1434,2/24/2019,8
2222,1434,3/3/2019,4
2222,1434,3/10/2019,1
2222,1434,3/17/2019,4
2222,1434,3/24/2019,1
2222,1434,3/31/2019,7
2222,1434,4/7/2019,25
2222,1434,4/14/2019,5
2222,1434,4/21/2019,1
2222,1434,4/28/2019,1
2222,1434,5/5/2019,6
2222,1434,5/12/2019,5
2222,1434,5/19/2019,2
2222,1434,5/26/2019,16
2222,1434,6/2/2019,9
2222,1434,6/9/2019,5
2222,1434,6/16/2019,10
2222,1434,6/23/2019,16
2222,1434,6/30/2019,24
2222,1434,7/7/2019,4
2222,1434,7/14/2019,1
2222,1434,7/21/2019,4
2222,1434,7/28/2019,8
2222,1434,8/4/2019,6
2222,1434,8/11/2019,6
2222,1434,8/18/2019,17
2222,1434,8/25/2019,8
2222,1434,9/1/2019,5
2222,1434,9/8/2019,8
2222,1434,9/15/2019,6
2222,1434,9/22/2019,3
2222,1434,9/29/2019,4
2222,1434,10/6/2019,5
2222,1434,10/13/2019,4
2222,1434,10/20/2019,19
2222,1434,10/27/2019,7
2222,1434,11/3/2019,11
2222,1434,11/10/2019,13
2222,1434,11/17/2019,2
2222,1434,11/24/2019,8
2222,1434,12/1/2019,23
2222,1434,12/8/2019,4
2222,1434,12/15/2019,7
2222,1434,12/22/2019,29
2222,1434,12/29/2019,7
2222,1435,1/6/2019,6
2222,1435,1/13/2019,6
2222,1435,1/20/2019,6
2222,1435,1/27/2019,5
2222,1435,2/3/2019,4
