sku,store,inventory,price,cost
5555,1330,174,120,39
5555,1331,80,120,39
5555,1332,195,120,39
5555,1333,108,120,39
5555,1334,152,120,39
5555,1335,152,120,39
5555,1336,136,120,39
5555,1337,132,120,39
5555,1338,89,120,39
5555,1339,283,120,39
5555,1340,109,120,39
5555,1341,173,120,39
5555,1342,127,120,39
5555,1343,244,120,39
5555,1344,182,120,39
5555,1345,188,120,39
5555,1346,149,120,39
5555,1347,106,120,39
5555,1348,107,120,39
5555,1349,181,120,39
5555,1350,269,120,39
5555,1351,152,120,39
5555,1352,160,120,39
5555,1353,59,120,39
5555,1354,82,120,39
5555,1355,125,120,39
5555,1356,131,120,39
5555,1357,94,120,39
5555,1358,241,120,39
5555,1359,239,120,39
5555,1360,276,120,39
5555,1361,202,120,39
5555,1362,63,120,39
5555,1363,188,120,39
5555,1364,61,120,39
5555,1365,74,120,39
5555,1366,219,120,39
5555,1367,56,120,39
5555,1368,48,120,39
5555,1369,169,120,39
5555,1370,64,120,39
5555,1371,126,120,39
5555,1372,106,120,39
5555,1373,229,120,39
5555,1374,241,120,39
5555,1375,107,120,39
5555,1376,164,120,39
5555,1377,51,120,39
5555,1378,190,120,39
5555,1379,73,120,39
5555,1380,148,120,39
5555,1381,294,120,39
5555,1382,131,120,39
5555,1383,291,120,39
5555,1384,186,120,39
5555,1385,142,120,39
5555,1386,273,120,39
5555,1387,292,120,39
5555,1388,218,120,39
5555,1389,208,120,39
5555,1390,96,120,39
5555,1391,239,120,39
5555,1392,179,120,39
5555,1393,231,120,39
5555,1394,98,120,39
5555,1395,138,120,39
5555,1396,192,120,39
5555,1397,245,120,39
5555,1398,82,120,39
5555,1399,165,120,39
5555,1400,149,120,39
5555,1401,86,120,39
5555,1402,185,120,39
5555,1403,56,120,39
5555,1404,146,120,39
5555,1405,134,120,39
5555,1406,254,120,39
5555,1407,118,120,39
5555,1408,261,120,39
5555,1409,278,120,39
5555,1410,212,120,39
5555,1411,182,120,39
5555,1412,184,120,39
5555,1413,155,120,39
5555,1414,84,120,39
5555,1415,130,120,39
5555,1416,161,120,39
5555,1417,249,120,39
5555,1418,256,120,39
5555,1419,224,120,39
5555,1420,74,120,39
5555,1421,214,120,39
5555,1422,48,120,39
5555,1423,99,120,39
5555,1424,189,120,39
5555,1425,182,120,39
5555,1426,156,120,39
5555,1427,221,120,39
5555,1428,148,120,39
5555,1429,250,120,39
5555,1430,292,120,39
5555,1431,54,120,39
5555,1432,214,120,39
5555,1433,75,120,39
5555,1434,126,120,39
5555,1435,85,120,39
5555,1436,185,120,39
5555,1437,252,120,39
5555,1438,62,120,39
5555,1439,102,120,39
5555,1440,244,120,39
5555,1441,263,120,39
5555,1442,140,120,39
5555,1443,276,120,39
5555,1444,168,120,39
5555,1445,220,120,39
5555,1446,212,120,39
5555,1447,202,120,39
5555,1448,56,120,39
5555,1449,55,120,39
5555,1450,169,120,39
5555,1451,91,120,39
5555,1452,170,120,39
5555,1453,113,120,39
5555,1454,235,120,39
5555,1455,281,120,39
5555,1456,276,120,39
5555,1457,153,120,39
5555,1458,155,120,39
5555,1459,212,120,39
5555,1460,222,120,39
5555,1461,171,120,39
5555,1462,281,120,39
5555,1463,126,120,39
5555,1464,234,120,39
5555,1465,268,120,39
5555,1466,104,120,39
5555,1467,125,120,39
5555,1468,122,120,39
5555,1469,224,120,39
5555,1470,264,120,39
5555,1471,268,120,39
5555,1472,149,120,39
5555,1473,106,120,39
5555,1474,228,120,39
5555,1475,242,120,39
5555,1476,96,120,39
5555,1477,149,120,39
5555,1478,228,120,39
5555,1479,51,120,39
5555,1480,99,120,39
5555,1481,191,120,39
5555,1482,269,120,39
5555,1483,164,120,39
5555,1484,85,120,39
5555,1485,260,120,39
5555,1486,148,120,39
5555,1487,175,120,39
5555,1488,161,120,39
5555,1489,236,120,39
5555,1490,166,120,39
5555,1491,181,120,39
5555,1492,181,120,39
5555,1493,108,120,39
5555,1494,118,120,39
5555,1495,159,120,39
5555,1496,63,120,39
5555,1497,218,120,39
5555,1498,286,120,39
5555,1499,281,120,39
5555,1500,78,120,39
